"id","Size","color"
"on the shopping list- tea",0.733127378869285,"#690000"
"on the shopping list- coffee",0.613095407900588,"#690000"
"traditionalists",0.559232251184723,"#690000"
"faith-based show fans",0.516465981302742,"#690000"
"faith-based show fans",0.516465981302742,"#690000"
"caffeine addicts",0.5,"#690000"
"dieters- kombucha",0.481301552724224,"#690000"
"experience seeker - coffeehouses",0.45590486739351,"#690000"
"on the shopping list- coffee roasting",0.447847425944182,"#690000"
"dieters- food supplements",0.433174278113801,"#690000"
"fair trade prioritisers",0.425325345588536,"#690000"
"healthy living- herbs and supplements",0.407844592197318,"#690000"
"on the shopping list- soft drinks",0.396539658692019,"#690000"
"known brand prioritisers",0.390382753301418,"#690000"
"soft rock listeners",0.389771362706205,"#690000"
"soft rock listeners",0.389771362706205,"#690000"
"on the shopping list- biscuit",0.386014479770095,"#690000"
"on the shopping list- juice",0.385584301259596,"#690000"
"oldies music fans",0.383546800333181,"#690000"
"oldies music fans",0.383546800333181,"#690000"
"arts and culture show fans",0.382714152583487,"#690000"
"arts and culture show fans",0.382714152583487,"#690000"
"arts and culture show fans",0.382714152583487,"#690000"
"arts and culture show fans",0.382714152583487,"#690000"
"arts and culture show fans",0.382714152583487,"#690000"
"african cuisine fans",0.381219432659221,"#690000"
"tai chi practitioners",0.380329875744194,"#690000"
"gospel music fans",0.379074460047137,"#690000"
"gospel music fans",0.379074460047137,"#690000"
"health concerned- cold and flu",0.372955858933453,"#690000"
"british cuisine fans",0.362928670618843,"#690000"
"brand trialers",0.362370250756116,"#690000"
"religious devotees",0.356006583768172,"#690000"
"healthy living- nutrition",0.353953515262001,"#690000"
"rest and relaxation prioritisers",0.348133070946345,"#690000"
"topiary enthusiasts",0.345564157471536,"#690000"
"on the shopping list- organic food",0.341645023135145,"#690000"
"cooking enthusiasts- mixer & blender accessories",0.340344878965664,"#690000"
"snackers",0.338041332189058,"#690000"
"gardening fans- herb keeping",0.337320939802965,"#690000"
"healthy living- alternative medicine",0.333801866054764,"#690000"
"healthy living- holistic health",0.333801866054764,"#690000"
"food, drink and cooking show fans",0.33079666377852,"#690000"
"food, drink and cooking show fans",0.33079666377852,"#690000"
"food, drink and cooking show fans",0.33079666377852,"#690000"
"on the shopping list- distilled beverages",0.329289626637583,"#690000"
"culturally curious",0.327921413023209,"#690000"
"on the shopping list- spirits",0.32751103749112,"#690000"
"monarchists",0.324793798981873,"#690000"
"health concerned- pharmaceutical drugs",0.323049087787479,"#690000"
"soul music fans",0.32024505965898,"#690000"
"soul music fans",0.32024505965898,"#690000"
"on the shopping list- pastry",0.318486625029184,"#690000"
"on the shopping list- chocolate",0.318434388882877,"#690000"
"theological fiction readers",0.316540137366493,"#690000"
"barbershop music fans",0.314286149429998,"#690000"
"home upgraders- other kitchen appliance accessories",0.313783453727872,"#690000"
"socialisers- home entertaining",0.312789524320456,"#690000"
"dental care prioritisers",0.310168372736731,"#690000"
"philanthropists",0.30864687139337,"#690000"
"religious devotees- christianity",0.308282890508533,"#690000"
"garden living enthusiasts- landscaping",0.308229883703864,"#690000"
"hypochondriacs",0.30604771852089,"#690000"
"on the shopping list- cookies",0.303767068052328,"#690000"
"on the shopping list- wine",0.303403813758526,"#690000"
"coffee connoisseurs- coffee maker & espresso machine accessories",0.303000526984628,"#690000"
"cookbook readers",0.302369717128258,"#690000"
"dieters- paleo",0.302103597955587,"#690000"
"experience seeker - diners",0.301781080106644,"#690000"
"historical attraction fans",0.30073356557671,"#690000"
"healthy eaters",0.300295591786769,"#690000"
"ceramic fans",0.297708837013247,"#690000"
"healthy living- wellness",0.297078913455836,"#690000"
"quality seekers",0.294731845242908,"#690000"
"country music fans",0.294690689033128,"#690000"
"country music fans",0.294690689033128,"#8B0000"
"on the shopping list- cakes",0.294119753932115,"#8B0000"
"wine crafting connoisseurs",0.294008782635236,"#8B0000"
"health concerned- sleep disorders",0.293094858086693,"#8B0000"
"foodies",0.29110439122076,"#8B0000"
"cooking enthusiasts- cookware & bakeware",0.290602167249164,"#8B0000"
"adventurous eaters",0.290283358418105,"#8B0000"
"healthy living- smoking cessation",0.289946980477471,"#8B0000"
"jazz music fans",0.288948768944876,"#8B0000"
"jazz music fans",0.288948768944876,"#8B0000"
"knitting virtuosos",0.288339600243457,"#8B0000"
"ethics thinkers",0.288280235077253,"#8B0000"
"home design fans- tableware",0.285752843005534,"#8B0000"
"inspiration hunters",0.283963068536725,"#8B0000"
"christmas preppers",0.282671390954968,"#8B0000"
"health concerned- reproductive health",0.282619804642239,"#8B0000"
"garden living enthusiasts- furniture",0.282269205163696,"#8B0000"
"public radio supporters",0.282192514368529,"#8B0000"
"religious devotees- judaism",0.281381898315113,"#8B0000"
"on the shopping list- desserts",0.280601163487149,"#8B0000"
"historical fiction readers",0.2798400083505,"#8B0000"
"health concerned- endocrine and metabolic diseases",0.279193362852273,"#8B0000"
"dieters- keto",0.278551657420078,"#8B0000"
"bell ringing devotees",0.277099220522032,"#8B0000"
"on the shopping list- tarts & sweet treats",0.275701880405251,"#8B0000"
"cooking enthusiasts",0.275257699820498,"#8B0000"
"time poor people",0.275173666615882,"#8B0000"
"health concerned- cancer",0.27465832238476,"#8B0000"
"home design fans- dining room furniture",0.272950333907753,"#8B0000"
"fragrance fans",0.272455624528229,"#8B0000"
"pickleball players",0.272118901759635,"#8B0000"
"home and garden show fans",0.272102408453106,"#8B0000"
"quilling queens & kings",0.271898164949013,"#8B0000"
"book restoration artists",0.271846433449683,"#8B0000"
"health concerned- dental health",0.271267225186283,"#8B0000"
"folk music fans",0.266483108146592,"#8B0000"
"folk music fans",0.266483108146592,"#8B0000"
"pursuing personal development- mindfulness",0.266457110971331,"#8B0000"
"constantly occupied",0.264197852768515,"#8B0000"
"dedicated walkers",0.264006361281153,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"historical fiction shows fans",0.261775956938671,"#8B0000"
"italian cuisine fans",0.260996493758073,"#8B0000"
"pottery fans",0.260495232386591,"#8B0000"
"russian/eastern european cuisine fans",0.260256494462445,"#8B0000"
"picnic lovers",0.26011532105078,"#8B0000"
"exhibition attendees",0.259944280749184,"#8B0000"
"health concerned- endocrine",0.2599359932618,"#8B0000"
"golf enthusiasts",0.259773778366942,"#8B0000"
"politics show fans",0.259466623729082,"#8B0000"
"politics show fans",0.259466623729082,"#8B0000"
"gardening fans- flowers",0.259409053436703,"#8B0000"
"fossil fans",0.258142267255578,"#8B0000"
"elegant calligraphers",0.257883855792454,"#8B0000"
"classical music fans",0.256384804113513,"#8B0000"
"classical music fans",0.256384804113513,"#8B0000"
"on the shopping list- brownies",0.256139403939903,"#8B0000"
"on the shopping list- crisps",0.256083255817106,"#8B0000"
"dieters- weight loss",0.255462967084021,"#8B0000"
"on the shopping list- candy & sweets",0.255257623544173,"#8B0000"
"puzzle hobbyists- crossword puzzles",0.254406155781881,"#8B0000"
"on the shopping list- cheese & cheesemaking",0.254109495514637,"#8B0000"
"health concerned- hair loss",0.253624670671913,"#8B0000"
"gardening fans",0.253161511793943,"#8B0000"
"home design fans- home office",0.252864842272145,"#8B0000"
"pet cat owners",0.252674355163403,"#8B0000"
"cooking enthusiasts- recipe inspiration",0.252277845255414,"#8B0000"
"home design fans- living room furniture",0.251907242487135,"#8B0000"
"risk adverse",0.251517770167334,"#8B0000"
"fragrance collectors",0.250761478441636,"#8B0000"
"book club members",0.250346748451629,"#8B0000"
"education enthusiasts",0.249445057510544,"#A50F15"
"on the shopping list- beer",0.249423689921175,"#A50F15"
"health concerned- brain and nervous system disorders",0.249404261175337,"#A50F15"
"family history buffs",0.249083086541414,"#A50F15"
"health concerned- allergies",0.248429902870597,"#A50F15"
"on the shopping list- viennoiserie",0.246676310880657,"#A50F15"
"religious devotees- buddhism",0.245771318387052,"#A50F15"
"family time focussed",0.243446998192723,"#A50F15"
"anniversary celebrators",0.242889661654978,"#A50F15"
"on the shopping list- condiments & sauces",0.242742562475196,"#A50F15"
"religious devotees- spirituality",0.242345796566018,"#A50F15"
"tanning fans",0.242114711008427,"#A50F15"
"tanning fans",0.242114711008427,"#A50F15"
"recently bereaved",0.242071210019777,"#A50F15"
"radio tuners",0.242052622475035,"#A50F15"
"soap crafting artists",0.241392740430502,"#A50F15"
"botanists",0.240590252899039,"#A50F15"
"home design fans- curtains",0.240005889952686,"#A50F15"
"health concerned- eye and vision conditions",0.23995282746217,"#A50F15"
"health and fitness show fans",0.23916343180882,"#A50F15"
"health and fitness show fans",0.23916343180882,"#A50F15"
"health and fitness show fans",0.23916343180882,"#A50F15"
"health and fitness show fans",0.23916343180882,"#A50F15"
"reading fans- e-book tech",0.238522089993393,"#A50F15"
"home design fans- fireplaces",0.238277422559882,"#A50F15"
"basic medicine scholars",0.238074745630342,"#A50F15"
"chinese cuisine fans",0.238017321005235,"#A50F15"
"pet bird owners",0.237856647321504,"#A50F15"
"luxury investments",0.237705209180309,"#A50F15"
"health concerned- medical tests",0.23770012352267,"#A50F15"
"on the shopping list- bread",0.23766312924253,"#A50F15"
"news radio followers",0.237551806926037,"#A50F15"
"news radio followers",0.237551806926037,"#A50F15"
"hair style prioritisers",0.237540246506392,"#A50F15"
"history book readers",0.236825629455644,"#A50F15"
"home upgraders- freezers",0.236451807377288,"#A50F15"
"scandinavian cuisine fans",0.23618845897326,"#A50F15"
"home design fans- feng shui",0.235830752074053,"#A50F15"
"german cuisine fans",0.235255596750552,"#A50F15"
"privacy prioritisers",0.234281219209213,"#A50F15"
"time management pros",0.23410698006439,"#A50F15"
"cribbage players",0.233453726887064,"#A50F15"
"horse owners",0.232767375425598,"#A50F15"
"garden living enthusiasts- decorating",0.232585483395318,"#A50F15"
"on the shopping list- vegan food",0.231901163068113,"#A50F15"
"gothic readers",0.231396631413453,"#A50F15"
"mainstream glasses wearers",0.230864801559257,"#A50F15"
"american cuisine fans",0.230070835891908,"#A50F15"
"mahjong players",0.229792415251622,"#A50F15"
"casual restaurant fans",0.229562413906979,"#A50F15"
"vintage clothing collectors",0.229332486148327,"#A50F15"
