"id","Size","color"
"art collectors","0.527","#690000"
"art collectors","0.496","#690000"
"fine art fans","0.483","#690000"
"fine art fans","0.463","#690000"
"museum visitors","0.426","#690000"
"art aficionados","0.426","#690000"
"museum visitors","0.419","#690000"
"art aficionados","0.419","#690000"
"impulsive shoppers","0.411","#505066"
"home design fans- feng shui","0.394","#505066"
"furniture builders","0.391","#505066"
"coin collectors","0.385","#505066"
"fingerpainting fans","0.385","#690000"
"fingerpainting fans","0.384","#690000"
"sculpting fans","0.384","#690000"
"home design fans","0.382","#505066"
"home design fans- decorating","0.38","#505066"
"home design fans- interior design","0.38","#505066"
"book collectors","0.378","#505066"
"art aficionados- learning more","0.375","#505066"
"art and theatre fans","0.375","#690000"
"art fans","0.375","#690000"
"cartier fans","0.374","#505066"
"art and photography books readers","0.37","#690000"
"ceramic fans","0.37","#690000"
"pottery fans","0.37","#690000"
"home design fans- dining room furniture","0.368","#505066"
"impulsive shoppers","0.366","#505066"
"art and theatre fans","0.359","#690000"
"art fans","0.359","#690000"
"art aficionados- learning more","0.359","#505066"
"sculpting fans","0.359","#690000"
"painting fans","0.359","#690000"
"moynat fans","0.358","#505066"
"home design fans- living room furniture","0.356","#505066"
"bvlgari fans","0.355","#505066"
"aspiring artists","0.353","#690000"
"louis vuitton fans","0.353","#505066"
"book collectors","0.352","#505066"
"kitchen upgraders- kitchen furniture","0.351","#505066"
"pottery fans","0.35","#690000"
"ceramic fans","0.35","#690000"
"painting fans","0.349","#690000"
"art and photography books readers","0.349","#690000"
"sports memorabilia collectors","0.349","#505066"
"miniature art fans","0.348","#690000"
"jewellery makers","0.347","#505066"
"swarovski fans","0.347","#505066"
"emilio pucci fans","0.346","#505066"
"tiffany & co. fans","0.346","#505066"
"coin collectors","0.344","#505066"
"tapestry creators","0.344","#505066"
"rimowa fans","0.343","#505066"
"elegant calligraphers","0.34","#505066"
"china interested","0.337","#505066"
"brunello cucinelli fans","0.337","#505066"
"crystal collectors","0.334","#505066"
"aspiring artists","0.334","#690000"
"christopher kane fans","0.334","#505066"
"design professionals","0.334","#505066"
"luxury shoppers","0.333","#505066"
"professional artists","0.329","#505066"
"professional artists","0.329","#505066"
"nicholas kirkwood fans","0.329","#505066"
"elegant calligraphers","0.328","#505066"
"chow tai fook fans","0.328","#505066"
